state_id,machine_nr,state_code,state_desc,start_time,end_time
S0002550,M000025,3-Idle,Idle,2025-11-29T23:59:59.999999,2025-11-30T11:42:38
S0001001,M000025,2-Stand By,Stand By,2025-11-30T11:42:38,2025-11-30T12:10:18
S0002551,M000025,3-Idle,Idle,2025-11-30T12:10:18,2025-11-30T20:23:50
S0001002,M000025,2-Stand By,Stand By,2025-11-30T20:23:50,2025-11-30T21:13:15
S0002552,M000025,3-Idle,Idle,2025-11-30T21:13:15,2025-12-01T00:52:02
S0001003,M000025,2-Stand By,Stand By,2025-12-01T00:52:02,2025-12-01T01:51:50
S0002553,M000025,3-Idle,Idle,2025-12-01T01:51:50,2025-12-01T22:46:49
S0001004,M000025,1-P,Productive,2025-12-01T22:46:49,2025-12-01T23:59:59.999999
S0002554,M000025,3-Idle,Idle,2025-12-01T23:59:59.999999,2025-12-02T05:50:20
S0001005,M000025,1-P,Productive,2025-12-02T05:50:20,2025-12-02T09:36:52
S0002555,M000025,3-Idle,Idle,2025-12-02T09:36:52,2025-12-02T19:46:52
S0001006,M000025,2-Stand By,Stand By,2025-12-02T19:46:52,2025-12-02T20:11:04
S0002556,M000025,3-Idle,Idle,2025-12-02T20:11:04,2025-12-03T10:43:37
S0001007,M000025,2-Stand By,Stand By,2025-12-03T10:43:37,2025-12-03T10:55:01
S0001008,M000025,2-Stand By,Stand By,2025-12-03T10:53:13,2025-12-03T10:55:01
S0002557,M000025,3-Idle,Idle,2025-12-03T10:55:01,2025-12-03T18:06:11
S0001009,M000025,2-Stand By,Stand By,2025-12-03T18:06:11,2025-12-03T18:51:33
S0002558,M000025,3-Idle,Idle,2025-12-03T18:51:33,2025-12-04T06:08:49
S0001010,M000025,1-P,Productive,2025-12-04T06:08:49,2025-12-04T09:14:43
S0002559,M000025,3-Idle,Idle,2025-12-04T09:14:43,2025-12-05T10:21:35
S0001011,M000025,2-Stand By,Stand By,2025-12-05T10:21:35,2025-12-05T11:21:20
S0002560,M000025,3-Idle,Idle,2025-12-05T11:21:20,2025-12-05T15:07:28
S0001012,M000025,1-P,Productive,2025-12-05T15:07:28,2025-12-05T19:12:59
S0002561,M000025,3-Idle,Idle,2025-12-05T19:12:59,2025-12-05T22:41:53
S0001013,M000025,2-Stand By,Stand By,2025-12-05T22:41:53,2025-12-05T23:17:48
S0002562,M000025,3-Idle,Idle,2025-12-05T23:17:48,2025-12-06T12:49:16
S0001014,M000025,1-P,Productive,2025-12-06T12:49:16,2025-12-06T17:48:59
S0002563,M000025,3-Idle,Idle,2025-12-06T17:48:59,2025-12-06T21:23:45
S0001015,M000025,2-Stand By,Stand By,2025-12-06T21:23:45,2025-12-06T21:43:54
S0002564,M000025,3-Idle,Idle,2025-12-06T21:43:54,2025-12-07T04:28:03
S0001016,M000025,1-P,Productive,2025-12-07T04:28:03,2025-12-07T05:10:19
S0002565,M000025,3-Idle,Idle,2025-12-07T05:10:19,2025-12-07T08:24:51
S0001017,M000025,2-Stand By,Stand By,2025-12-07T08:24:51,2025-12-07T09:17:00
S0002566,M000025,3-Idle,Idle,2025-12-07T09:17:00,2025-12-07T17:17:56
S0001018,M000025,2-Stand By,Stand By,2025-12-07T17:17:56,2025-12-07T17:31:11
S0002567,M000025,3-Idle,Idle,2025-12-07T17:31:11,2025-12-08T10:28:37
S0001019,M000025,2-Stand By,Stand By,2025-12-08T10:28:37,2025-12-08T10:54:29
S0001020,M000025,2-Stand By,Stand By,2025-12-08T10:38:40,2025-12-08T10:54:29
S0002568,M000025,3-Idle,Idle,2025-12-08T10:54:29,2025-12-08T18:25:23
S0001021,M000025,2-Stand By,Stand By,2025-12-08T18:25:23,2025-12-08T18:34:10
S0002569,M000025,3-Idle,Idle,2025-12-08T18:34:10,2025-12-09T18:53:15
S0001022,M000025,2-Stand By,Stand By,2025-12-09T18:53:15,2025-12-09T19:04:29
S0002570,M000025,3-Idle,Idle,2025-12-09T19:04:29,2025-12-10T06:45:33
S0001023,M000025,1-P,Productive,2025-12-10T06:45:33,2025-12-10T12:26:32
S0001024,M000025,1-P,Productive,2025-12-10T11:53:27,2025-12-10T12:26:32
S0002571,M000025,3-Idle,Idle,2025-12-10T12:26:32,2025-12-11T15:28:05
S0001025,M000025,2-Stand By,Stand By,2025-12-11T15:28:05,2025-12-11T15:59:23
S0002572,M000025,3-Idle,Idle,2025-12-11T15:59:23,2025-12-11T18:26:20
S0001026,M000025,1-P,Productive,2025-12-11T18:26:20,2025-12-11T23:09:41
S0002573,M000025,3-Idle,Idle,2025-12-11T23:09:41,2025-12-12T03:25:46
S0001027,M000025,1-P,Productive,2025-12-12T03:25:46,2025-12-12T05:32:52
S0002574,M000025,3-Idle,Idle,2025-12-12T05:32:52,2025-12-13T00:41:17
S0001028,M000025,2-Stand By,Stand By,2025-12-13T00:41:17,2025-12-13T01:24:41
S0002575,M000025,3-Idle,Idle,2025-12-13T01:24:41,2025-12-14T03:35:48
S0001029,M000025,1-P,Productive,2025-12-14T03:35:48,2025-12-14T06:54:12
S0002576,M000025,3-Idle,Idle,2025-12-14T06:54:12,2025-12-14T09:14:29
S0001030,M000025,1-P,Productive,2025-12-14T09:14:29,2025-12-14T14:13:37
S0002577,M000025,3-Idle,Idle,2025-12-14T14:13:37,2025-12-15T08:34:04
S0001031,M000025,1-P,Productive,2025-12-15T08:34:04,2025-12-15T11:28:30
S0001032,M000026,2-Stand By,Stand By,2025-11-25T02:16:08,2025-11-25T02:56:13
S0002578,M000026,3-Idle,Idle,2025-11-25T02:56:13,2025-11-26T23:08:30
S0001033,M000026,1-P,Productive,2025-11-26T23:08:30,2025-11-26T23:59:59.999999
S0001034,M000026,1-P,Productive,2025-11-26T23:21:36,2025-11-26T23:59:59.999999
S0002579,M000026,3-Idle,Idle,2025-11-26T23:59:59.999999,2025-11-27T08:47:55
S0001035,M000026,1-P,Productive,2025-11-27T08:47:55,2025-11-27T10:27:52
S0002580,M000026,3-Idle,Idle,2025-11-27T10:27:52,2025-11-27T12:19:14
S0001036,M000026,2-Stand By,Stand By,2025-11-27T12:19:14,2025-11-27T12:56:14
S0002581,M000026,3-Idle,Idle,2025-11-27T12:56:14,2025-11-27T17:07:55
S0001037,M000026,2-Stand By,Stand By,2025-11-27T17:07:55,2025-11-27T17:44:29
S0002582,M000026,3-Idle,Idle,2025-11-27T17:44:29,2025-11-28T07:20:16
S0001038,M000026,2-Stand By,Stand By,2025-11-28T07:20:16,2025-11-28T08:06:01
S0002583,M000026,3-Idle,Idle,2025-11-28T08:06:01,2025-11-29T20:02:56
S0001039,M000026,2-Stand By,Stand By,2025-11-29T20:02:56,2025-11-29T20:19:22
S0002584,M000026,3-Idle,Idle,2025-11-29T20:19:22,2025-11-29T21:10:45
S0001040,M000026,2-Stand By,Stand By,2025-11-29T21:10:45,2025-11-29T21:15:19
S0002585,M000026,3-Idle,Idle,2025-11-29T21:15:19,2025-11-30T11:02:07
S0001041,M000026,2-Stand By,Stand By,2025-11-30T11:02:07,2025-11-30T11:23:59
S0002586,M000026,3-Idle,Idle,2025-11-30T11:23:59,2025-11-30T21:09:37
S0001042,M000026,2-Stand By,Stand By,2025-11-30T21:09:37,2025-11-30T21:22:00
S0002587,M000026,3-Idle,Idle,2025-11-30T21:22:00,2025-11-30T23:25:52
S0001043,M000026,1-P,Productive,2025-11-30T23:25:52,2025-11-30T23:59:59.999999
S0002588,M000026,3-Idle,Idle,2025-11-30T23:59:59.999999,2025-12-01T03:28:21
S0001044,M000026,2-Stand By,Stand By,2025-12-01T03:28:21,2025-12-01T04:01:32
S0002589,M000026,3-Idle,Idle,2025-12-01T04:01:32,2025-12-01T07:20:19
S0001045,M000026,2-Stand By,Stand By,2025-12-01T07:20:19,2025-12-01T07:55:32
S0002590,M000026,3-Idle,Idle,2025-12-01T07:55:32,2025-12-01T21:46:49
S0001046,M000026,1-P,Productive,2025-12-01T21:46:49,2025-12-01T23:11:23
S0002591,M000026,3-Idle,Idle,2025-12-01T23:11:23,2025-12-02T14:28:29
S0001047,M000026,2-Stand By,Stand By,2025-12-02T14:28:29,2025-12-02T14:48:31
S0002592,M000026,3-Idle,Idle,2025-12-02T14:48:31,2025-12-02T20:04:45
S0001048,M000026,1-P,Productive,2025-12-02T20:04:45,2025-12-02T20:45:19
S0002593,M000026,3-Idle,Idle,2025-12-02T20:45:19,2025-12-03T06:08:04
S0001049,M000026,1-P,Productive,2025-12-03T06:08:04,2025-12-03T08:01:25
S0002594,M000026,3-Idle,Idle,2025-12-03T08:01:25,2025-12-03T13:57:56
S0001050,M000026,2-Stand By,Stand By,2025-12-03T13:57:56,2025-12-03T14:01:55
S0002595,M000026,3-Idle,Idle,2025-12-03T14:01:55,2025-12-04T17:22:59
S0001051,M000026,1-P,Productive,2025-12-04T17:22:59,2025-12-04T19:20:20
S0002596,M000026,3-Idle,Idle,2025-12-04T19:20:20,2025-12-04T22:18:22
S0001052,M000026,1-P,Productive,2025-12-04T22:18:22,2025-12-04T23:59:59.999999
S0002597,M000026,3-Idle,Idle,2025-12-04T23:59:59.999999,2025-12-05T18:32:00
S0001053,M000026,2-Stand By,Stand By,2025-12-05T18:32:00,2025-12-05T18:49:26
S0002598,M000026,3-Idle,Idle,2025-12-05T18:49:26,2025-12-06T00:24:01
S0001054,M000026,1-P,Productive,2025-12-06T00:24:01,2025-12-06T02:54:18
S0002599,M000026,3-Idle,Idle,2025-12-06T02:54:18,2025-12-06T11:58:46
S0001055,M000026,2-Stand By,Stand By,2025-12-06T11:58:46,2025-12-06T12:18:08
S0002600,M000026,3-Idle,Idle,2025-12-06T12:18:08,2025-12-06T13:37:17
S0001056,M000026,2-Stand By,Stand By,2025-12-06T13:37:17,2025-12-06T14:34:44
S0002601,M000026,3-Idle,Idle,2025-12-06T14:34:44,2025-12-07T16:08:54
S0001057,M000026,2-Stand By,Stand By,2025-12-07T16:08:54,2025-12-07T16:50:02
S0002602,M000026,3-Idle,Idle,2025-12-07T16:50:02,2025-12-07T23:37:04
S0001058,M000026,1-P,Productive,2025-12-07T23:37:04,2025-12-08T22:45:11
S0001059,M000026,5-Err,Error,2025-12-07T23:59:59.999999,2025-12-08T19:47:40
S0001060,M000026,1-P,Productive,2025-12-08T19:47:40,2025-12-08T22:45:11
S0001061,M000026,2-Stand By,Stand By,2025-12-08T20:41:51,2025-12-08T20:48:32
S0002603,M000026,3-Idle,Idle,2025-12-08T20:48:32,2025-12-09T08:48:01
S0001062,M000026,1-P,Productive,2025-12-09T08:48:01,2025-12-09T08:56:54
S0002604,M000026,3-Idle,Idle,2025-12-09T08:56:54,2025-12-09T17:12:11
S0001063,M000026,2-Stand By,Stand By,2025-12-09T17:12:11,2025-12-09T17:43:59
S0002605,M000026,3-Idle,Idle,2025-12-09T17:43:59,2025-12-10T09:59:20
S0001064,M000026,1-P,Productive,2025-12-10T09:59:20,2025-12-10T10:48:02
S0001065,M000026,1-P,Productive,2025-12-10T10:09:25,2025-12-10T10:48:02
S0002606,M000026,3-Idle,Idle,2025-12-10T10:48:02,2025-12-10T16:07:27
S0001066,M000026,1-P,Productive,2025-12-10T16:07:27,2025-12-10T17:14:00
S0002607,M000026,3-Idle,Idle,2025-12-10T17:14:00,2025-12-11T02:04:18
S0001067,M000026,1-P,Productive,2025-12-11T02:04:18,2025-12-11T05:43:07
S0001068,M000026,1-P,Productive,2025-12-11T03:43:57,2025-12-11T05:43:07
S0002608,M000026,3-Idle,Idle,2025-12-11T05:43:07,2025-12-11T17:00:17
S0001069,M000026,2-Stand By,Stand By,2025-12-11T17:00:17,2025-12-11T17:41:24
S0002609,M000026,3-Idle,Idle,2025-12-11T17:41:24,2025-12-12T00:27:32
S0001070,M000026,2-Stand By,Stand By,2025-12-12T00:27:32,2025-12-12T01:11:17
S0002610,M000026,3-Idle,Idle,2025-12-12T01:11:17,2025-12-12T05:14:48
S0001071,M000026,1-P,Productive,2025-12-12T05:14:48,2025-12-12T10:54:22
S0002611,M000026,3-Idle,Idle,2025-12-12T10:54:22,2025-12-12T12:26:57
S0001072,M000026,1-P,Productive,2025-12-12T12:26:57,2025-12-12T15:41:00
S0002612,M000026,3-Idle,Idle,2025-12-12T15:41:00,2025-12-13T13:23:38
S0001073,M000026,2-Stand By,Stand By,2025-12-13T13:23:38,2025-12-13T13:46:54
S0002613,M000026,3-Idle,Idle,2025-12-13T13:46:54,2025-12-13T22:17:59
S0001074,M000026,2-Stand By,Stand By,2025-12-13T22:17:59,2025-12-13T22:40:30
S0002614,M000026,3-Idle,Idle,2025-12-13T22:40:30,2025-12-14T03:10:30
S0001075,M000026,1-P,Productive,2025-12-14T03:10:30,2025-12-14T07:29:32
S0002615,M000026,3-Idle,Idle,2025-12-14T07:29:32,2025-12-14T15:48:54
S0001076,M000026,2-Stand By,Stand By,2025-12-14T15:48:54,2025-12-14T16:21:41
S0002616,M000026,3-Idle,Idle,2025-12-14T16:21:41,2025-12-14T19:08:31
S0001077,M000026,1-P,Productive,2025-12-14T19:08:31,2025-12-14T23:59:59.999999
S0002617,M000026,3-Idle,Idle,2025-12-14T23:59:59.999999,2025-12-15T03:48:35
S0001078,M000026,1-P,Productive,2025-12-15T03:48:35,2025-12-15T08:09:20
S0002618,M000026,3-Idle,Idle,2025-12-15T08:09:20,2025-12-15T13:31:41
S0001079,M000026,1-P,Productive,2025-12-15T13:31:41,2025-12-15T13:38:27
S0002619,M000026,3-Idle,Idle,2025-12-15T13:38:27,2025-12-15T17:32:54
S0001080,M000026,1-P,Productive,2025-12-15T17:32:54,2025-12-15T18:26:24
S0001081,M000027,2-Stand By,Stand By,2025-11-25T05:02:32,2025-11-25T05:59:37
S0002620,M000027,3-Idle,Idle,2025-11-25T05:59:37,2025-11-26T02:12:49
S0001082,M000027,2-Stand By,Stand By,2025-11-26T02:12:49,2025-11-26T02:50:03
S0002621,M000027,3-Idle,Idle,2025-11-26T02:50:03,2025-11-26T12:51:38
S0001083,M000027,2-Stand By,Stand By,2025-11-26T12:51:38,2025-11-26T13:37:21
S0002622,M000027,3-Idle,Idle,2025-11-26T13:37:21,2025-11-26T19:00:42
S0001084,M000027,2-Stand By,Stand By,2025-11-26T19:00:42,2025-11-26T19:51:56
S0002623,M000027,3-Idle,Idle,2025-11-26T19:51:56,2025-11-27T07:45:42
S0001085,M000027,2-Stand By,Stand By,2025-11-27T07:45:42,2025-11-27T08:18:59
S0002624,M000027,3-Idle,Idle,2025-11-27T08:18:59,2025-11-27T11:28:55
S0001086,M000027,1-P,Productive,2025-11-27T11:28:55,2025-11-27T13:49:58
S0002625,M000027,3-Idle,Idle,2025-11-27T13:49:58,2025-11-27T22:39:58
S0001087,M000027,1-P,Productive,2025-11-27T22:39:58,2025-11-27T23:44:23
S0002626,M000027,3-Idle,Idle,2025-11-27T23:44:23,2025-11-28T01:22:22
S0001088,M000027,1-P,Productive,2025-11-28T01:22:22,2025-11-28T06:26:07
S0002627,M000027,3-Idle,Idle,2025-11-28T06:26:07,2025-11-28T08:23:54
S0001089,M000027,2-Stand By,Stand By,2025-11-28T08:23:54,2025-11-28T08:43:05
S0002628,M000027,3-Idle,Idle,2025-11-28T08:43:05,2025-11-28T09:44:42
S0001090,M000027,2-Stand By,Stand By,2025-11-28T09:44:42,2025-11-28T10:12:24
S0002629,M000027,3-Idle,Idle,2025-11-28T10:12:24,2025-11-29T01:17:12
S0001091,M000027,2-Stand By,Stand By,2025-11-29T01:17:12,2025-11-29T01:45:28
S0002630,M000027,3-Idle,Idle,2025-11-29T01:45:28,2025-11-29T12:03:57
S0001092,M000027,1-P,Productive,2025-11-29T12:03:57,2025-11-29T12:56:06
S0002631,M000027,3-Idle,Idle,2025-11-29T12:56:06,2025-11-29T16:28:47
S0001093,M000027,1-P,Productive,2025-11-29T16:28:47,2025-11-29T19:15:54
S0002632,M000027,3-Idle,Idle,2025-11-29T19:15:54,2025-11-30T19:31:12
S0001094,M000027,2-Stand By,Stand By,2025-11-30T19:31:12,2025-11-30T19:53:17
S0002633,M000027,3-Idle,Idle,2025-11-30T19:53:17,2025-12-01T00:53:29
S0001095,M000027,1-P,Productive,2025-12-01T00:53:29,2025-12-01T05:02:31
S0002634,M000027,3-Idle,Idle,2025-12-01T05:02:31,2025-12-01T09:27:18
S0001096,M000027,1-P,Productive,2025-12-01T09:27:18,2025-12-01T10:14:32
S0002635,M000027,3-Idle,Idle,2025-12-01T10:14:32,2025-12-01T20:26:40
S0001097,M000027,2-Stand By,Stand By,2025-12-01T20:26:40,2025-12-01T20:29:04
S0002636,M000027,3-Idle,Idle,2025-12-01T20:29:04,2025-12-02T05:50:30
S0001098,M000027,2-Stand By,Stand By,2025-12-02T05:50:30,2025-12-02T06:24:29
S0002637,M000027,3-Idle,Idle,2025-12-02T06:24:29,2025-12-02T09:36:39
S0001099,M000027,2-Stand By,Stand By,2025-12-02T09:36:39,2025-12-02T09:44:41
S0002638,M000027,3-Idle,Idle,2025-12-02T09:44:41,2025-12-03T01:27:43
S0001100,M000027,1-P,Productive,2025-12-03T01:27:43,2025-12-03T07:10:40
S0002639,M000027,3-Idle,Idle,2025-12-03T07:10:40,2025-12-03T15:07:43
S0001101,M000027,1-P,Productive,2025-12-03T15:07:43,2025-12-03T18:16:47
S0002640,M000027,3-Idle,Idle,2025-12-03T18:16:47,2025-12-04T06:30:00
S0001102,M000027,1-P,Productive,2025-12-04T06:30:00,2025-12-04T07:47:36
S0002641,M000027,3-Idle,Idle,2025-12-04T07:47:36,2025-12-04T16:36:24
S0001103,M000027,1-P,Productive,2025-12-04T16:36:24,2025-12-04T17:53:57
S0002642,M000027,3-Idle,Idle,2025-12-04T17:53:57,2025-12-04T23:41:01
S0001104,M000027,2-Stand By,Stand By,2025-12-04T23:41:01,2025-12-04T23:59:59.999999
S0002643,M000027,3-Idle,Idle,2025-12-04T23:59:59.999999,2025-12-05T09:02:05
S0001105,M000027,1-P,Productive,2025-12-05T09:02:05,2025-12-05T12:40:29
S0002644,M000027,3-Idle,Idle,2025-12-05T12:40:29,2025-12-05T14:59:31
S0001106,M000027,1-P,Productive,2025-12-05T14:59:31,2025-12-05T19:16:30
S0002645,M000027,3-Idle,Idle,2025-12-05T19:16:30,2025-12-06T16:35:29
S0001107,M000027,1-P,Productive,2025-12-06T16:35:29,2025-12-06T16:58:59
S0002646,M000027,3-Idle,Idle,2025-12-06T16:58:59,2025-12-06T20:26:54
S0001108,M000027,1-P,Productive,2025-12-06T20:26:54,2025-12-06T21:28:57
S0001109,M000027,2-Stand By,Stand By,2025-12-06T21:11:00,2025-12-06T21:40:17
S0002647,M000027,3-Idle,Idle,2025-12-06T21:40:17,2025-12-07T06:36:31
S0001110,M000027,2-Stand By,Stand By,2025-12-07T06:36:31,2025-12-07T06:41:56
S0002648,M000027,3-Idle,Idle,2025-12-07T06:41:56,2025-12-08T16:04:00
S0001111,M000027,1-P,Productive,2025-12-08T16:04:00,2025-12-08T20:22:11
S0002649,M000027,3-Idle,Idle,2025-12-08T20:22:11,2025-12-09T08:50:34
S0001112,M000027,1-P,Productive,2025-12-09T08:50:34,2025-12-09T11:27:09
S0002650,M000027,3-Idle,Idle,2025-12-09T11:27:09,2025-12-09T14:46:27
S0001113,M000027,1-P,Productive,2025-12-09T14:46:27,2025-12-09T18:42:00
S0002651,M000027,3-Idle,Idle,2025-12-09T18:42:00,2025-12-10T04:06:26
S0001114,M000027,2-Stand By,Stand By,2025-12-10T04:06:26,2025-12-10T04:42:33
S0002652,M000027,3-Idle,Idle,2025-12-10T04:42:33,2025-12-10T06:04:42
S0001115,M000027,2-Stand By,Stand By,2025-12-10T06:04:42,2025-12-10T06:44:55
S0002653,M000027,3-Idle,Idle,2025-12-10T06:44:55,2025-12-10T23:29:42
S0001116,M000027,1-P,Productive,2025-12-10T23:29:42,2025-12-10T23:59:59.999999
S0002654,M000027,3-Idle,Idle,2025-12-10T23:59:59.999999,2025-12-11T00:27:07
S0001117,M000027,1-P,Productive,2025-12-11T00:27:07,2025-12-11T02:51:45
S0002655,M000027,3-Idle,Idle,2025-12-11T02:51:45,2025-12-11T04:06:36
S0001118,M000027,2-Stand By,Stand By,2025-12-11T04:06:36,2025-12-11T04:12:55
S0002656,M000027,3-Idle,Idle,2025-12-11T04:12:55,2025-12-11T21:28:32
S0001119,M000027,1-P,Productive,2025-12-11T21:28:32,2025-12-11T23:25:19
S0002657,M000027,3-Idle,Idle,2025-12-11T23:25:19,2025-12-12T07:53:53
S0001120,M000027,2-Stand By,Stand By,2025-12-12T07:53:53,2025-12-12T08:14:15
S0002658,M000027,3-Idle,Idle,2025-12-12T08:14:15,2025-12-12T11:35:34
S0001121,M000027,2-Stand By,Stand By,2025-12-12T11:35:34,2025-12-12T11:57:08
S0002659,M000027,3-Idle,Idle,2025-12-12T11:57:08,2025-12-12T21:44:37
S0001122,M000027,2-Stand By,Stand By,2025-12-12T21:44:37,2025-12-12T22:00:42
S0002660,M000027,3-Idle,Idle,2025-12-12T22:00:42,2025-12-13T02:08:20
S0001123,M000027,2-Stand By,Stand By,2025-12-13T02:08:20,2025-12-13T02:39:46
S0002661,M000027,3-Idle,Idle,2025-12-13T02:39:46,2025-12-13T22:58:49
S0001124,M000027,1-P,Productive,2025-12-13T22:58:49,2025-12-13T23:07:57
S0002662,M000027,3-Idle,Idle,2025-12-13T23:07:57,2025-12-14T06:19:29
S0001125,M000027,2-Stand By,Stand By,2025-12-14T06:19:29,2025-12-14T06:49:22
S0002663,M000027,3-Idle,Idle,2025-12-14T06:49:22,2025-12-15T13:28:08
S0001126,M000027,1-P,Productive,2025-12-15T13:28:08,2025-12-15T15:59:40
S0002664,M000027,3-Idle,Idle,2025-12-15T15:59:40,2025-12-15T22:25:59
S0001127,M000027,1-P,Productive,2025-12-15T22:25:59,2025-12-15T23:59:59.999999
S0001128,M000028,1-P,Productive,2025-11-25T06:16:07,2025-11-25T06:21:12
S0002665,M000028,3-Idle,Idle,2025-11-25T06:21:12,2025-11-25T14:36:10
S0001129,M000028,2-Stand By,Stand By,2025-11-25T14:36:10,2025-11-25T15:10:51
S0002666,M000028,3-Idle,Idle,2025-11-25T15:10:51,2025-11-25T22:17:54
S0001130,M000028,2-Stand By,Stand By,2025-11-25T22:17:54,2025-11-25T23:05:15
S0002667,M000028,3-Idle,Idle,2025-11-25T23:05:15,2025-11-26T09:09:35
S0001131,M000028,1-P,Productive,2025-11-26T09:09:35,2025-11-26T10:33:03
S0002668,M000028,3-Idle,Idle,2025-11-26T10:33:03,2025-11-27T18:18:51
S0001132,M000028,2-Stand By,Stand By,2025-11-27T18:18:51,2025-11-27T18:48:10
S0002669,M000028,3-Idle,Idle,2025-11-27T18:48:10,2025-11-28T04:43:06
S0001133,M000028,1-P,Productive,2025-11-28T04:43:06,2025-11-28T08:52:00
S0002670,M000028,3-Idle,Idle,2025-11-28T08:52:00,2025-11-29T02:08:26
S0001134,M000028,2-Stand By,Stand By,2025-11-29T02:08:26,2025-11-29T02:58:31
S0002671,M000028,3-Idle,Idle,2025-11-29T02:58:31,2025-11-30T20:21:10
S0001135,M000028,2-Stand By,Stand By,2025-11-30T20:21:10,2025-11-30T21:11:04
S0002672,M000028,3-Idle,Idle,2025-11-30T21:11:04,2025-11-30T23:08:15
S0001136,M000028,2-Stand By,Stand By,2025-11-30T23:08:15,2025-11-30T23:30:49
S0002673,M000028,3-Idle,Idle,2025-11-30T23:30:49,2025-12-01T04:43:52
S0001137,M000028,2-Stand By,Stand By,2025-12-01T04:43:52,2025-12-01T05:39:05
S0002674,M000028,3-Idle,Idle,2025-12-01T05:39:05,2025-12-01T14:14:56
S0001138,M000028,1-P,Productive,2025-12-01T14:14:56,2025-12-01T17:41:16
S0002675,M000028,3-Idle,Idle,2025-12-01T17:41:16,2025-12-01T20:23:30
S0001139,M000028,2-Stand By,Stand By,2025-12-01T20:23:30,2025-12-01T21:05:00
S0002676,M000028,3-Idle,Idle,2025-12-01T21:05:00,2025-12-02T13:59:39
S0001140,M000028,1-P,Productive,2025-12-02T13:59:39,2025-12-02T14:52:25
S0002677,M000028,3-Idle,Idle,2025-12-02T14:52:25,2025-12-03T15:49:17
S0001141,M000028,1-P,Productive,2025-12-03T15:49:17,2025-12-03T16:08:07
S0002678,M000028,3-Idle,Idle,2025-12-03T16:08:07,2025-12-03T18:54:02
S0001142,M000028,2-Stand By,Stand By,2025-12-03T18:54:02,2025-12-03T18:56:18
S0002679,M000028,3-Idle,Idle,2025-12-03T18:56:18,2025-12-04T14:34:24
S0001143,M000028,2-Stand By,Stand By,2025-12-04T14:34:24,2025-12-04T15:32:18
S0002680,M000028,3-Idle,Idle,2025-12-04T15:32:18,2025-12-05T08:00:21
S0001144,M000028,2-Stand By,Stand By,2025-12-05T08:00:21,2025-12-05T08:19:10
S0002681,M000028,3-Idle,Idle,2025-12-05T08:19:10,2025-12-05T10:38:10
S0001145,M000028,1-P,Productive,2025-12-05T10:38:10,2025-12-05T14:34:32
S0002682,M000028,3-Idle,Idle,2025-12-05T14:34:32,2025-12-06T03:22:43
S0001146,M000028,1-P,Productive,2025-12-06T03:22:43,2025-12-06T05:56:19
S0001147,M000028,1-P,Productive,2025-12-06T04:42:05,2025-12-06T05:56:19
S0002683,M000028,3-Idle,Idle,2025-12-06T05:56:19,2025-12-06T09:23:36
S0001148,M000028,2-Stand By,Stand By,2025-12-06T09:23:36,2025-12-06T09:58:56
S0002684,M000028,3-Idle,Idle,2025-12-06T09:58:56,2025-12-07T14:15:29
S0001149,M000028,2-Stand By,Stand By,2025-12-07T14:15:29,2025-12-07T15:06:51
S0002685,M000028,3-Idle,Idle,2025-12-07T15:06:51,2025-12-08T05:15:04
S0001150,M000028,2-Stand By,Stand By,2025-12-08T05:15:04,2025-12-08T05:24:07
S0002686,M000028,3-Idle,Idle,2025-12-08T05:24:07,2025-12-09T10:12:30
S0001151,M000028,2-Stand By,Stand By,2025-12-09T10:12:30,2025-12-09T10:20:29
S0002687,M000028,3-Idle,Idle,2025-12-09T10:20:29,2025-12-09T18:03:06
S0001152,M000028,1-P,Productive,2025-12-09T18:03:06,2025-12-09T20:54:09
S0002688,M000028,3-Idle,Idle,2025-12-09T20:54:09,2025-12-10T17:20:13
S0001153,M000028,2-Stand By,Stand By,2025-12-10T17:20:13,2025-12-10T18:00:03
S0002689,M000028,3-Idle,Idle,2025-12-10T18:00:03,2025-12-11T06:20:11
S0001154,M000028,2-Stand By,Stand By,2025-12-11T06:20:11,2025-12-11T06:59:12
S0002690,M000028,3-Idle,Idle,2025-12-11T06:59:12,2025-12-12T05:10:52
S0001155,M000028,2-Stand By,Stand By,2025-12-12T05:10:52,2025-12-12T05:35:22
S0002691,M000028,3-Idle,Idle,2025-12-12T05:35:22,2025-12-12T13:06:28
S0001156,M000028,2-Stand By,Stand By,2025-12-12T13:06:28,2025-12-12T13:10:33
S0002692,M000028,3-Idle,Idle,2025-12-12T13:10:33,2025-12-12T13:45:30
S0001157,M000028,1-P,Productive,2025-12-12T13:45:30,2025-12-12T16:51:34
S0002693,M000028,3-Idle,Idle,2025-12-12T16:51:34,2025-12-13T03:46:28
S0001158,M000028,2-Stand By,Stand By,2025-12-13T03:46:28,2025-12-13T04:29:25
S0002694,M000028,3-Idle,Idle,2025-12-13T04:29:25,2025-12-13T06:51:31
S0001159,M000028,1-P,Productive,2025-12-13T06:51:31,2025-12-13T10:50:47
S0002695,M000028,3-Idle,Idle,2025-12-13T10:50:47,2025-12-14T14:08:14
S0001160,M000028,2-Stand By,Stand By,2025-12-14T14:08:14,2025-12-14T14:11:26
S0002696,M000028,3-Idle,Idle,2025-12-14T14:11:26,2025-12-15T14:59:42
S0001161,M000028,2-Stand By,Stand By,2025-12-15T14:59:42,2025-12-15T15:49:02
