event_id,machine_nr,event_time,event_type,metric_value
E00002129,M000020,2025-12-08T00:31:01,test_started,
E00002130,M000020,2025-12-08T00:47:39,test_completed,85.745
E00002131,M000020,2025-12-08T13:11:29,test_started,
E00002132,M000020,2025-12-08T14:06:53,test_completed,33.141
E00002133,M000020,2025-12-08T19:12:36,lot_started,
E00002134,M000020,2025-12-08T21:24:54,lot_completed,78.676
E00002135,M000021,2025-12-08T08:12:11,test_started,
E00002136,M000021,2025-12-08T08:37:36,test_completed,22.398
E00002137,M000022,2025-12-08T06:42:53,test_started,
E00002138,M000022,2025-12-08T07:40:22,test_completed,69.876
E00002139,M000022,2025-12-08T13:01:39,lot_started,
E00002140,M000022,2025-12-08T16:15:36,lot_completed,34.763
E00002141,M000022,2025-12-08T16:11:42,test_started,
E00002142,M000022,2025-12-08T16:32:49,test_completed,50.91
E00002143,M000023,2025-12-08T01:56:22,lot_started,
E00002144,M000023,2025-12-08T04:46:28,lot_completed,91.962
E00002145,M000023,2025-12-08T02:59:25,lot_started,
E00002146,M000023,2025-12-08T08:20:08,lot_completed,79.554
E00002147,M000024,2025-12-08T08:56:57,test_started,
E00002148,M000024,2025-12-08T09:03:43,test_completed,41.713
E00002149,M000025,2025-12-08T10:28:37,test_started,
E00002150,M000025,2025-12-08T11:24:35,test_completed,82.547
E00002151,M000025,2025-12-08T10:38:40,test_started,
E00002152,M000025,2025-12-08T10:54:29,test_completed,70.027
E00002153,M000025,2025-12-08T18:25:23,test_started,
E00002154,M000025,2025-12-08T18:34:10,test_completed,51.467
E00002155,M000026,2025-12-08T19:47:40,lot_started,
E00002156,M000026,2025-12-08T22:45:11,lot_completed,24.437
E00002157,M000026,2025-12-08T20:41:51,test_started,
E00002158,M000026,2025-12-08T20:48:32,test_completed,19.273
E00002159,M000027,2025-12-08T16:04:00,lot_started,
E00002160,M000027,2025-12-08T20:22:11,lot_completed,6.449
E00002161,M000028,2025-12-08T05:15:04,test_started,
E00002162,M000028,2025-12-08T05:24:07,test_completed,68.947
E00002163,M000029,2025-12-08T10:43:09,lot_started,
E00002164,M000029,2025-12-08T15:41:21,lot_completed,63.373
E00002165,M000029,2025-12-08T17:26:57,lot_started,
E00002166,M000029,2025-12-08T22:19:35,lot_completed,55.898
E00002167,M000030,2025-12-08T01:13:09,lot_started,
E00002168,M000030,2025-12-08T04:42:09,lot_completed,4.192
E00002169,M000030,2025-12-08T08:29:34,test_started,
E00002170,M000030,2025-12-08T09:15:49,test_completed,38.317
E00002171,M000030,2025-12-08T13:17:53,lot_started,
E00002172,M000030,2025-12-08T17:24:52,lot_completed,30.804
E00002173,M000031,2025-12-08T15:32:42,test_started,
E00002174,M000031,2025-12-08T15:37:34,test_completed,38.072
E00002175,M000032,2025-12-08T00:09:54,lot_started,
E00002176,M000032,2025-12-08T02:11:04,lot_completed,56.695
E00002177,M000032,2025-12-08T23:39:19,test_started,
E00002178,M000032,2025-12-08T23:40:42,test_completed,97.22
E00002179,M000033,2025-12-08T23:52:55,lot_started,
E00002180,M000033,2025-12-08T23:59:59.999999,lot_completed,41.917
E00002181,M000034,2025-12-08T11:19:28,lot_started,
E00002182,M000034,2025-12-08T15:45:26,lot_completed,62.27
E00002183,M000034,2025-12-08T16:16:05,lot_started,
E00002184,M000034,2025-12-08T18:09:47,lot_completed,26.782
E00002185,M000034,2025-12-08T20:08:30,lot_started,
E00002186,M000034,2025-12-08T23:59:59.999999,lot_completed,45.286
E00002187,M000035,2025-12-08T11:30:41,test_started,
E00002188,M000035,2025-12-08T12:01:19,test_completed,27.268
E00002189,M000036,2025-12-08T13:28:56,test_started,
E00002190,M000036,2025-12-08T14:21:51,test_completed,99.319
E00002191,M000036,2025-12-08T16:41:40,lot_started,
E00002192,M000036,2025-12-08T17:20:09,error,22.286
E00002193,M000036,2025-12-08T21:32:50,test_started,
E00002194,M000036,2025-12-08T22:02:54,test_completed,55.665
E00002195,M000037,2025-12-08T03:01:10,lot_started,
E00002196,M000037,2025-12-08T08:55:02,lot_completed,33.151
E00002197,M000038,2025-12-08T05:57:47,lot_started,
E00002198,M000038,2025-12-08T06:32:22,lot_completed,30.033
E00002199,M000038,2025-12-08T07:18:26,test_started,
E00002200,M000038,2025-12-08T07:58:58,test_completed,88.718
E00002201,M000038,2025-12-08T19:15:35,test_started,
E00002202,M000038,2025-12-08T20:15:14,test_completed,88.867
E00002203,M000039,2025-12-08T07:29:39,lot_started,
E00002204,M000039,2025-12-08T12:03:14,lot_completed,92.982
E00002205,M000039,2025-12-08T13:32:01,lot_started,
E00002206,M000039,2025-12-08T15:12:34,lot_completed,1.677
E00002207,M000040,2025-12-08T07:56:59,lot_started,
E00002208,M000040,2025-12-08T10:10:57,lot_completed,41.812
E00002209,M000040,2025-12-08T14:48:54,lot_started,
E00002210,M000040,2025-12-08T18:17:09,lot_completed,4.313
E00002211,M000001,2025-12-09T00:03:09,lot_started,
E00002212,M000001,2025-12-09T01:24:37,lot_completed,54.726
E00002213,M000001,2025-12-09T07:33:56,test_started,
E00002214,M000001,2025-12-09T07:46:59,test_completed,93.679
E00002215,M000001,2025-12-09T22:49:55,lot_started,
E00002216,M000001,2025-12-09T23:59:59.999999,lot_completed,96.087
E00002217,M000002,2025-12-09T18:11:48,lot_started,
E00002218,M000002,2025-12-09T19:52:36,lot_completed,78.93
E00002219,M000003,2025-12-09T09:43:28,test_started,
E00002220,M000003,2025-12-09T10:00:30,test_completed,57.248
E00002221,M000003,2025-12-09T12:44:02,lot_started,
E00002222,M000003,2025-12-09T14:49:58,lot_completed,65.112
E00002223,M000004,2025-12-09T08:43:02,test_started,
E00002224,M000004,2025-12-09T09:32:25,test_completed,91.148
E00002225,M000004,2025-12-09T15:39:53,test_started,
E00002226,M000004,2025-12-09T16:37:55,test_completed,78.296
E00002227,M000005,2025-12-09T07:21:06,test_started,
E00002228,M000005,2025-12-09T07:56:39,test_completed,67.608
E00002229,M000005,2025-12-09T14:57:37,test_started,
E00002230,M000005,2025-12-09T15:01:17,test_completed,23.254
E00002231,M000006,2025-12-09T04:29:15,lot_started,
E00002232,M000006,2025-12-09T08:22:48,lot_completed,51.259
E00002233,M000006,2025-12-09T05:38:56,test_started,
E00002234,M000006,2025-12-09T05:45:53,test_completed,79.59
E00002235,M000006,2025-12-09T15:24:54,lot_started,
E00002236,M000006,2025-12-09T20:23:38,lot_completed,70.091
E00002237,M000007,2025-12-09T18:34:49,test_started,
E00002238,M000007,2025-12-09T19:26:40,test_completed,37.425
E00002239,M000007,2025-12-09T19:08:04,lot_started,
E00002240,M000007,2025-12-09T21:49:36,lot_completed,50.809
E00002241,M000008,2025-12-09T06:24:03,test_started,
E00002242,M000008,2025-12-09T07:09:52,test_completed,79.551
E00002243,M000008,2025-12-09T11:23:19,lot_started,
E00002244,M000008,2025-12-09T12:05:20,lot_completed,85.503
E00002245,M000009,2025-12-09T09:16:01,test_started,
E00002246,M000009,2025-12-09T10:07:05,test_completed,22.314
E00002247,M000010,2025-12-09T01:13:21,test_started,
E00002248,M000010,2025-12-09T01:41:15,test_completed,92.205
E00002249,M000010,2025-12-09T09:19:08,test_started,
E00002250,M000010,2025-12-09T09:33:34,test_completed,5.456
E00002251,M000010,2025-12-09T14:20:36,lot_started,
E00002252,M000010,2025-12-09T17:25:30,lot_completed,65.893
E00002253,M000011,2025-12-09T10:48:04,test_started,
E00002254,M000011,2025-12-09T11:17:37,test_completed,67.385
E00002255,M000011,2025-12-09T19:40:21,test_started,
E00002256,M000011,2025-12-09T20:31:00,test_completed,31.322
E00002257,M000011,2025-12-09T22:14:08,lot_started,
E00002258,M000011,2025-12-09T23:59:59.999999,lot_completed,3.817
E00002259,M000012,2025-12-09T03:28:10,lot_started,
E00002260,M000012,2025-12-09T04:47:44,lot_completed,71.63
E00002261,M000013,2025-12-09T09:07:40,lot_started,
E00002262,M000013,2025-12-09T10:26:48,lot_completed,31.849
E00002263,M000013,2025-12-09T14:31:50,lot_started,
E00002264,M000013,2025-12-09T16:27:43,lot_completed,39.993
E00002265,M000014,2025-12-09T03:16:59,test_started,
E00002266,M000014,2025-12-09T03:31:54,test_completed,11.258
E00002267,M000014,2025-12-09T20:05:35,test_started,
E00002268,M000014,2025-12-09T20:13:42,test_completed,38.621
E00002269,M000014,2025-12-09T23:12:34,lot_started,
E00002270,M000014,2025-12-09T23:59:59.999999,lot_completed,54.351
E00002271,M000015,2025-12-09T00:12:42,test_started,
E00002272,M000015,2025-12-09T00:17:02,test_completed,94.781
E00002273,M000016,2025-12-09T04:58:14,test_started,
E00002274,M000016,2025-12-09T05:12:30,test_completed,84.962
E00002275,M000016,2025-12-09T18:12:05,lot_started,
E00002276,M000016,2025-12-09T21:18:52,lot_completed,19.669
E00002277,M000017,2025-12-09T06:30:16,test_started,
E00002278,M000017,2025-12-09T07:05:16,test_completed,74.295
E00002279,M000017,2025-12-09T19:57:23,test_started,
E00002280,M000017,2025-12-09T20:01:09,test_completed,15.524
E00002281,M000018,2025-12-09T11:11:57,test_started,
E00002282,M000018,2025-12-09T11:59:49,test_completed,7.147
E00002283,M000019,2025-12-09T00:52:19,lot_started,
E00002284,M000019,2025-12-09T02:26:33,lot_completed,91.895
E00002285,M000019,2025-12-09T10:32:14,lot_started,
E00002286,M000019,2025-12-09T13:21:40,lot_completed,86.577
E00002287,M000019,2025-12-09T13:42:53,test_started,
E00002288,M000019,2025-12-09T14:25:53,test_completed,21.146
E00002289,M000020,2025-12-09T01:53:49,lot_started,
E00002290,M000020,2025-12-09T04:53:48,lot_completed,97.052
E00002291,M000021,2025-12-09T01:36:24,lot_started,
E00002292,M000021,2025-12-09T03:01:31,lot_completed,35.252
E00002293,M000021,2025-12-09T13:56:55,test_started,
E00002294,M000021,2025-12-09T14:09:45,test_completed,4.021
E00002295,M000021,2025-12-09T14:23:42,test_started,
E00002296,M000021,2025-12-09T14:55:40,test_completed,35.64
E00002297,M000022,2025-12-09T18:45:59,lot_started,
E00002298,M000022,2025-12-09T20:00:01,lot_completed,24.145
E00002299,M000022,2025-12-09T22:33:35,lot_started,
E00002300,M000022,2025-12-09T23:59:59.999999,lot_completed,94.628
E00002301,M000023,2025-12-09T12:10:37,test_started,
E00002302,M000023,2025-12-09T12:12:13,test_completed,49.183
E00002303,M000023,2025-12-09T16:53:05,test_started,
E00002304,M000023,2025-12-09T17:02:38,test_completed,2.66
E00002305,M000023,2025-12-09T22:54:50,test_started,
E00002306,M000023,2025-12-09T23:08:06,test_completed,28.578
E00002307,M000024,2025-12-09T06:56:18,test_started,
E00002308,M000024,2025-12-09T07:51:37,test_completed,74.073
E00002309,M000024,2025-12-09T13:45:10,lot_started,
E00002310,M000024,2025-12-09T18:10:34,lot_completed,88.096
E00002311,M000024,2025-12-09T21:32:09,test_started,
E00002312,M000024,2025-12-09T22:03:02,test_completed,30.947
E00002313,M000025,2025-12-09T18:53:15,test_started,
E00002314,M000025,2025-12-09T19:04:29,test_completed,13.603
E00002315,M000026,2025-12-09T08:48:01,lot_started,
E00002316,M000026,2025-12-09T08:56:54,lot_completed,93.494
E00002317,M000026,2025-12-09T17:12:11,test_started,
E00002318,M000026,2025-12-09T17:43:59,test_completed,81.789
E00002319,M000027,2025-12-09T08:50:34,lot_started,
E00002320,M000027,2025-12-09T11:27:09,lot_completed,30.441
E00002321,M000027,2025-12-09T14:46:27,lot_started,
E00002322,M000027,2025-12-09T18:42:00,lot_completed,92.157
E00002323,M000028,2025-12-09T10:12:30,test_started,
E00002324,M000028,2025-12-09T10:20:29,test_completed,63.103
E00002325,M000028,2025-12-09T18:03:06,lot_started,
E00002326,M000028,2025-12-09T20:54:09,lot_completed,83.182
E00002327,M000029,2025-12-09T01:17:47,lot_started,
E00002328,M000029,2025-12-09T05:53:19,lot_completed,72.354
E00002329,M000029,2025-12-09T10:48:50,lot_started,
E00002330,M000029,2025-12-09T13:40:53,lot_completed,93.445
E00002331,M000029,2025-12-09T12:21:56,lot_started,
E00002332,M000029,2025-12-09T15:35:51,lot_completed,25.232
E00002333,M000030,2025-12-09T23:39:33,test_started,
E00002334,M000030,2025-12-09T23:59:59.999999,test_completed,78.129
E00002335,M000031,2025-12-09T01:54:33,test_started,
E00002336,M000031,2025-12-09T02:52:25,test_completed,32.625
E00002337,M000031,2025-12-09T06:31:01,lot_started,
E00002338,M000031,2025-12-09T08:01:00,lot_completed,62.186
E00002339,M000032,2025-12-09T03:59:09,lot_started,
E00002340,M000032,2025-12-09T05:28:56,lot_completed,58.918
E00002341,M000032,2025-12-09T11:22:17,test_started,
E00002342,M000032,2025-12-09T11:56:16,test_completed,63.944
E00002343,M000032,2025-12-09T14:29:51,lot_started,
E00002344,M000032,2025-12-09T19:22:27,lot_completed,47.928
E00002345,M000033,2025-12-09T04:49:21,lot_started,
E00002346,M000033,2025-12-09T07:35:02,lot_completed,41.404
E00002347,M000033,2025-12-09T08:41:36,test_started,
E00002348,M000033,2025-12-09T08:59:39,test_completed,56.97
E00002349,M000033,2025-12-09T19:36:28,test_started,
E00002350,M000033,2025-12-09T20:12:12,test_completed,36.545
E00002351,M000034,2025-12-09T06:33:26,test_started,
E00002352,M000034,2025-12-09T06:49:07,test_completed,49.658
E00002353,M000035,2025-12-09T09:12:51,lot_started,
E00002354,M000035,2025-12-09T11:35:37,lot_completed,84.591
E00002355,M000035,2025-12-09T13:31:18,lot_started,
E00002356,M000035,2025-12-09T17:55:23,lot_completed,70.663
E00002357,M000035,2025-12-09T23:56:51,lot_started,
E00002358,M000035,2025-12-09T23:59:59.999999,lot_completed,53.042
E00002359,M000036,2025-12-09T01:49:27,test_started,
E00002360,M000036,2025-12-09T02:09:28,test_completed,6.606
E00002361,M000036,2025-12-09T07:14:56,lot_started,
E00002362,M000036,2025-12-09T08:48:32,lot_completed,14.532
E00002363,M000036,2025-12-09T20:48:55,test_started,
E00002364,M000036,2025-12-09T21:32:30,test_completed,61.245
E00002365,M000037,2025-12-09T07:16:17,test_started,
E00002366,M000037,2025-12-09T08:02:18,test_completed,92.084
E00002367,M000037,2025-12-09T23:03:19,lot_started,
E00002368,M000037,2025-12-09T23:59:59.999999,lot_completed,5.066
E00002369,M000038,2025-12-09T14:05:02,test_started,
E00002370,M000038,2025-12-09T14:35:22,test_completed,18.768
E00002371,M000039,2025-12-09T00:10:44,test_started,
E00002372,M000039,2025-12-09T00:13:23,test_completed,24.589
E00002373,M000040,2025-12-09T04:05:55,test_started,
E00002374,M000040,2025-12-09T04:44:08,test_completed,84.36
E00002375,M000040,2025-12-09T13:27:24,lot_started,
E00002376,M000040,2025-12-09T18:14:13,lot_completed,63.873
E00002377,M000001,2025-12-10T11:35:27,lot_started,
E00002378,M000001,2025-12-10T15:16:55,lot_completed,56.169
E00002379,M000001,2025-12-10T17:50:22,test_started,
E00002380,M000001,2025-12-10T18:48:46,test_completed,60.131
E00002381,M000001,2025-12-10T23:00:49,test_started,
E00002382,M000001,2025-12-10T23:02:37,test_completed,34.421
E00002383,M000002,2025-12-10T08:26:19,test_started,
E00002384,M000002,2025-12-10T08:54:24,test_completed,36.922
E00002385,M000002,2025-12-10T14:30:16,lot_started,
E00002386,M000002,2025-12-10T18:25:11,lot_completed,58.733
E00002387,M000003,2025-12-10T05:16:54,test_started,
E00002388,M000003,2025-12-10T05:30:24,test_completed,14.103
E00002389,M000004,2025-12-10T00:13:00,test_started,
E00002390,M000004,2025-12-10T00:38:56,test_completed,95.732
E00002391,M000004,2025-12-10T11:24:56,lot_started,
E00002392,M000004,2025-12-10T14:55:31,lot_completed,13.177
E00002393,M000005,2025-12-10T01:19:10,test_started,
E00002394,M000005,2025-12-10T01:37:43,test_completed,33.295
E00002395,M000005,2025-12-10T01:47:55,lot_started,
E00002396,M000005,2025-12-10T03:59:57,lot_completed,31.75
E00002397,M000005,2025-12-10T05:09:06,lot_started,
E00002398,M000005,2025-12-10T09:12:32,lot_completed,19.911
E00002399,M000006,2025-12-10T04:47:39,lot_started,
E00002400,M000006,2025-12-10T10:02:11,lot_completed,17.823
E00002401,M000006,2025-12-10T11:19:45,lot_started,
E00002402,M000006,2025-12-10T12:37:41,lot_completed,41.425
E00002403,M000007,2025-12-10T07:44:19,lot_started,
E00002404,M000007,2025-12-10T13:14:29,lot_completed,96.369
E00002405,M000007,2025-12-10T18:40:35,test_started,
E00002406,M000007,2025-12-10T19:31:04,test_completed,26.852
E00002407,M000008,2025-12-10T16:03:23,test_started,
E00002408,M000008,2025-12-10T16:48:02,test_completed,57.96
E00002409,M000008,2025-12-10T20:21:05,lot_started,
E00002410,M000008,2025-12-10T21:20:09,lot_completed,87.199
E00002411,M000009,2025-12-10T01:37:13,lot_started,
E00002412,M000009,2025-12-10T03:16:02,lot_completed,65.615
E00002413,M000010,2025-12-10T14:45:08,lot_started,
E00002414,M000010,2025-12-10T16:52:21,lot_completed,56.214
E00002415,M000010,2025-12-10T23:02:50,lot_started,
E00002416,M000010,2025-12-10T23:59:59.999999,lot_completed,90.61
E00002417,M000011,2025-12-10T22:52:34,lot_started,
E00002418,M000011,2025-12-10T23:59:59.999999,lot_completed,67.139
E00002419,M000012,2025-12-10T17:31:39,lot_started,
E00002420,M000012,2025-12-10T20:07:42,lot_completed,17.343
E00002421,M000012,2025-12-10T17:45:57,test_started,
E00002422,M000012,2025-12-10T17:51:06,test_completed,74.916
E00002423,M000012,2025-12-10T23:12:36,test_started,
E00002424,M000012,2025-12-10T23:19:00,test_completed,96.026
E00002425,M000013,2025-12-10T10:59:42,lot_started,
E00002426,M000013,2025-12-10T16:49:17,lot_completed,5.936
E00002427,M000013,2025-12-10T18:56:07,lot_started,
E00002428,M000013,2025-12-10T23:30:11,lot_completed,92.026
E00002429,M000014,2025-12-10T06:17:10,lot_started,
E00002430,M000014,2025-12-10T06:18:32,lot_completed,6.13
E00002431,M000015,2025-12-10T01:44:54,lot_started,
E00002432,M000015,2025-12-10T06:55:28,lot_completed,91.642
E00002433,M000015,2025-12-10T13:08:42,lot_started,
E00002434,M000015,2025-12-10T17:14:42,lot_completed,8.036
E00002435,M000015,2025-12-10T17:22:37,lot_started,
E00002436,M000015,2025-12-10T22:36:50,lot_completed,0.436
E00002437,M000016,2025-12-10T07:03:01,lot_started,
E00002438,M000016,2025-12-10T11:29:44,lot_completed,12.273
E00002439,M000016,2025-12-10T20:43:30,test_started,
E00002440,M000016,2025-12-10T21:24:43,test_completed,10.299
E00002441,M000017,2025-12-10T06:26:15,test_started,
E00002442,M000017,2025-12-10T06:33:23,test_completed,96.893
E00002443,M000017,2025-12-10T18:12:30,lot_started,
E00002444,M000017,2025-12-10T23:52:32,lot_completed,11.652
E00002445,M000017,2025-12-10T19:40:19,test_started,
E00002446,M000017,2025-12-10T20:17:30,test_completed,44.136
E00002447,M000018,2025-12-10T10:30:02,test_started,
E00002448,M000018,2025-12-10T11:22:12,test_completed,50.63
E00002449,M000018,2025-12-10T16:00:39,test_started,
E00002450,M000018,2025-12-10T16:41:23,test_completed,14.947
E00002451,M000018,2025-12-10T21:09:07,test_started,
E00002452,M000018,2025-12-10T22:06:49,test_completed,7.751
E00002453,M000019,2025-12-10T01:14:03,test_started,
E00002454,M000019,2025-12-10T02:03:28,test_completed,13.003
E00002455,M000019,2025-12-10T10:25:03,test_started,
E00002456,M000019,2025-12-10T11:11:02,test_completed,26.238
E00002457,M000019,2025-12-10T20:41:10,lot_started,
E00002458,M000019,2025-12-10T23:59:59.999999,lot_completed,22.177
E00002459,M000020,2025-12-10T19:40:47,lot_started,
E00002460,M000020,2025-12-10T20:50:48,lot_completed,25.379
E00002461,M000020,2025-12-10T21:16:02,test_started,
E00002462,M000020,2025-12-10T22:08:57,test_completed,23.514
E00002463,M000021,2025-12-10T09:24:36,test_started,
E00002464,M000021,2025-12-10T09:32:13,test_completed,13.145
E00002465,M000022,2025-12-10T11:47:54,test_started,
